country,port,year,month,price_euro_kg,volume_sold_kg,wind_m_s
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2013,9,1.5,2515,5.278170569
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2014,12,2.23,745,6.93229239
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2016,8,3.1700001,17214,4.876975412
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2018,8,2.1300001,6623,5.358206846
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2014,2,3.1600001,90,10.56432651
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2016,11,1.54,661,7.272131149
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2017,6,1.76,5413,5.64111829
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2013,6,3.26,1308,5.30597273
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2015,11,3.1199999,159,6.861176701
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2014,7,1.84,5129,5.214472689
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2017,10,1.73,1559,5.399213253
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2018,1,2.03,690,8.654951977
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2017,1,1.3099999,1013,7.565899312
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2019,5,2.53,183,6.199940652
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2013,3,2.1099999,78,6.628831996
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2019,4,2.6400001,1882,5.904135024
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2019,3,1.6900001,543,7.519119768
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2014,11,2.28,366,7.704180502
France,FR - La Cotiniere (Saint-Pierre-d'Oleron),2014,8,2.3299999,677,4.606413284
France,FR - La Turballe,2013,11,1.03,7026,8.340857675
France,FR - La Turballe,2017,10,0.79000002,523547,5.600468235
France,FR - La Turballe,2018,9,0.83999997,180330,5.400064655
France,FR - La Turballe,2016,5,0.87,17421,5.429894426
France,FR - La Turballe,2017,11,0.79000002,179961,6.8758699
France,FR - La Turballe,2013,10,1,27509,6.524687955
France,FR - La Turballe,2013,1,0.93000001,22,7.257073983
France,FR - La Turballe,2015,2,1.77,116,8.014764885
France,FR - La Turballe,2013,12,0.76999998,373,7.903943856
France,FR - La Turballe,2017,12,0.81,462,7.967343656
France,FR - La Turballe,2016,6,0.94,152777,5.157914012
France,FR - La Turballe,2019,6,0.88,140921,5.3333353
France,FR - La Turballe,2015,3,1.63,97,6.985884803
France,FR - La Turballe,2013,5,1.6,2523,6.091207027
France,FR - La Turballe,2018,11,0.75,556165,7.045609784
France,FR - La Turballe,2018,10,0.77999997,563192,6.393752522
France,FR - La Turballe,2018,3,2.04,171,7.997036747
France,FR - La Turballe,2014,4,0.70999998,4036,6.011427786
France,FR - La Turballe,2014,2,2.0699999,21,10.75161621
France,FR - La Turballe,2019,4,1.84,1350,5.920292295
France,FR - La Turballe,2014,3,1.1,181,5.979625539
France,FR - La Turballe,2018,1,0.69999999,630,9.333439287
France,FR - La Turballe,2015,11,0.80000001,391000,7.841824481
France,FR - La Turballe,2014,7,0.88,478657,4.877066199
France,FR - La Turballe,2018,4,1.5599999,267,5.593183472
France,FR - La Turballe,2016,3,1.3099999,190,7.972528753
France,FR - La Turballe,2018,8,0.82999998,366249,4.495406363
France,FR - La Turballe,2014,9,0.81999999,516316,4.135134586
France,FR - La Turballe,2014,11,0.63999999,89,7.456335345
France,FR - La Turballe,2013,3,1.7,536,6.868889164
France,FR - La Turballe,2016,11,0.86000001,178078,7.669243272
France,FR - La Turballe,2014,8,0.88,457422,5.511389159
France,FR - La Turballe,2018,12,0.75,61150,7.638216394
France,FR - La Turballe,2017,8,0.85000002,424184,5.018368703
France,FR - La Turballe,2014,1,0.89999998,98,9.412377535
France,FR - La Turballe,2018,7,0.87,591243,4.713493344
France,FR - La Turballe,2018,5,0.89999998,53114,9.564060372
France,FR - La Turballe,2018,2,0.81,535,8.405068861
France,FR - La Turballe,2016,7,0.97000003,255870,5.091152689
France,FR - La Turballe,2015,5,1.4400001,7878,6.543644292
France,FR - La Turballe,2016,4,2.45,49,6.147193531
France,FR - La Turballe,2016,12,0.93000001,196,5.735506891
France,FR - La Turballe,2013,9,0.86000001,355049,5.048659395
France,FR - La Turballe,2017,1,1.4299999,259,6.325496293
France,FR - La Turballe,2014,10,0.81,65386,5.912952796
France,FR - La Turballe,2019,1,2.3399999,51,6.276418552
France,FR - La Turballe,2014,6,0.97000003,172561,4.993791632
France,FR - La Turballe,2017,6,0.89999998,233009,5.367168943
France,FR - La Turballe,2017,5,0.98000002,71817,5.505298459
France,FR - La Turballe,2014,5,0.93000001,62641,5.8598389
France,FR - La Turballe,2015,6,1.02,149691,5.433753259
France,FR - La Turballe,2015,1,1.36,32,7.524303727
France,FR - La Turballe,2016,8,0.94999999,368474,5.12851139
France,FR - La Turballe,2016,10,0.89999998,367133,5.749194442
France,FR - La Turballe,2017,9,0.83999997,467417,6.083842573
France,FR - La Turballe,2015,8,0.93000001,444983,5.166354635
France,FR - La Turballe,2019,2,1.77,63,6.479251135
France,FR - La Turballe,2016,2,1.15,465,8.594923246
France,FR - La Turballe,2016,9,0.91000003,533630,4.639201678
France,FR - La Turballe,2015,9,0.82999998,384569,6.372106216
France,FR - La Turballe,2015,10,0.79000002,526765,6.812400971
France,FR - La Turballe,2017,4,1.71,4433,5.285855949
France,FR - La Turballe,2015,4,0.80000001,2067,5.823615255
France,FR - La Turballe,2015,7,0.95999998,181668,5.183071438
France,FR - La Turballe,2013,7,0.88,791087,5.266173491
France,FR - La Turballe,2017,3,2.1300001,86,6.522098893
France,FR - La Turballe,2019,5,0.92000002,59910,5.535796546
France,FR - La Turballe,2013,4,1.54,763,6.940445179
France,FR - La Turballe,2013,8,0.87,472175,4.583921277
France,FR - La Turballe,2016,1,2.3599999,13,9.034474341
France,FR - La Turballe,2017,7,0.88999999,367046,5.959745228
France,FR - La Turballe,2017,2,1.3200001,105,7.200279951
France,FR - La Turballe,2013,6,0.85000002,187685,5.342477636
France,FR - La Turballe,2018,6,0.83999997,297464,4.81788626
France,FR - La Turballe,2019,3,1.35,938,7.650930834
France,FR - Le Grau-du-Roi,2016,3,2.01,61,7.575708924
France,FR - Le Grau-du-Roi,2017,1,1.6900001,39,8.880108026
France,FR - Le Grau-du-Roi,2014,9,1.89,1726,5.23540942
France,FR - Le Grau-du-Roi,2015,4,1.91,554,5.79797359
France,FR - Le Grau-du-Roi,2013,1,2.3199999,235,8.565578877
France,FR - Le Grau-du-Roi,2018,4,1.36,184,6.07271708
France,FR - Le Grau-du-Roi,2014,5,2.3399999,430,7.080860845
France,FR - Le Grau-du-Roi,2019,4,1.6799999,307,6.532725948
France,FR - Le Grau-du-Roi,2014,7,1.23,891,6.594731037
France,FR - Le Grau-du-Roi,2017,10,1.41,197,5.9606252
France,FR - Le Grau-du-Roi,2017,6,1.27,11,4.914359332
France,FR - Le Grau-du-Roi,2018,5,1.41,38,10.21546127
France,FR - Le Grau-du-Roi,2016,4,1.8099999,317,7.338170515
France,FR - Le Grau-du-Roi,2018,11,1.21,314,6.92872177
France,FR - Le Grau-du-Roi,2014,4,1.95,376,6.118499788
France,FR - Le Grau-du-Roi,2017,5,2.1300001,38,5.038104377
France,FR - Le Grau-du-Roi,2015,5,1.9,462,6.450472487
France,FR - Le Grau-du-Roi,2016,9,1.8,741,5.318323822
France,FR - Le Grau-du-Roi,2015,12,1.4400001,64,4.794597599
France,FR - Le Grau-du-Roi,2014,2,2.47,94,6.726388181
France,FR - Le Grau-du-Roi,2014,3,1.37,443,6.34127986
France,FR - Le Grau-du-Roi,2016,11,1.4,371,7.414268562
France,FR - Le Grau-du-Roi,2016,5,2.51,33,7.226627457
France,FR - Le Grau-du-Roi,2016,2,1.41,43,7.988355428
France,FR - Le Grau-du-Roi,2017,11,1.74,225,8.169524043
France,FR - Le Grau-du-Roi,2018,2,1.1799999,16,8.001865306
France,FR - Le Grau-du-Roi,2018,7,0.93000001,26,4.470841611
France,FR - Le Grau-du-Roi,2016,6,0.49000001,5,5.583184071
France,FR - Le Grau-du-Roi,2013,2,1.6799999,105,7.666764384
France,FR - Le Grau-du-Roi,2013,5,2.6600001,352,6.766423558
France,FR - Le Grau-du-Roi,2016,1,1.22,79,6.109217884
France,FR - Le Grau-du-Roi,2019,5,1.7,238,7.150283949
France,FR - Le Grau-du-Roi,2015,8,1.23,283,4.759286871
France,FR - Le Grau-du-Roi,2013,11,1.88,415,8.694144411
France,FR - Le Grau-du-Roi,2014,11,1.59,925,7.121952295
France,FR - Le Grau-du-Roi,2015,2,2.05,25,8.186083935
France,FR - Le Grau-du-Roi,2013,3,2.27,242,6.809710476
France,FR - Le Grau-du-Roi,2013,4,1.4400001,1008,5.191678803
France,FR - Le Grau-du-Roi,2016,8,1.64,678,5.113167417
France,FR - Le Grau-du-Roi,2014,1,2.3599999,135,6.960405249
France,FR - Le Grau-du-Roi,2015,7,1.36,133,5.256180084
France,FR - Le Grau-du-Roi,2015,3,1.9400001,58,6.909666958
France,FR - Le Grau-du-Roi,2014,6,1.4299999,67,4.720300247
France,FR - Le Grau-du-Roi,2016,7,1.41,534,5.481132178
France,FR - Le Grau-du-Roi,2019,3,2.5899999,12,6.811384216
France,FR - Le Grau-du-Roi,2014,8,2.3900001,1383,4.770696966
France,FR - Le Grau-du-Roi,2018,8,0.69999999,169,5.127177471
France,FR - Le Grau-du-Roi,2015,1,2.71,44,8.324100871
France,FR - Le Grau-du-Roi,2017,9,1.86,178,5.765374777
France,FR - Le Grau-du-Roi,2017,8,1.33,34,5.264161079
France,FR - Le Grau-du-Roi,2013,7,1.3200001,239,3.535081144
France,FR - Le Grau-du-Roi,2013,8,1.54,1125,4.755070929
France,FR - Le Grau-du-Roi,2013,9,2.03,1660,5.74558413
France,FR - Le Grau-du-Roi,2018,10,0.75999999,364,7.779841021
France,FR - Le Grau-du-Roi,2015,10,1.1,205,6.172608888
France,FR - Le Grau-du-Roi,2018,1,2.3,72,7.835800848
France,FR - Le Grau-du-Roi,2019,6,1.7,2,4.675331897
France,FR - Le Grau-du-Roi,2017,4,1.78,179,6.891878597
France,FR - Le Grau-du-Roi,2019,1,1.58,26,10.0700987
France,FR - Le Grau-du-Roi,2018,3,1.96,120,8.25386406
France,FR - Le Grau-du-Roi,2017,12,1.74,49,8.000502655
France,FR - Le Grau-du-Roi,2015,11,1.53,650,7.050458003
France,FR - Le Grau-du-Roi,2017,7,1.45,70,5.932003243
France,FR - Le Grau-du-Roi,2014,10,1.13,1849,5.104231965
France,FR - Le Grau-du-Roi,2018,12,1.52,109,6.513762573
France,FR - Le Grau-du-Roi,2018,9,1.14,443,4.078514343
France,FR - Le Grau-du-Roi,2015,6,0.55000001,25,4.740787462
France,FR - Le Grau-du-Roi,2014,12,1.98,292,8.560320024
France,FR - Le Grau-du-Roi,2015,9,1.49,1330,6.726416034
France,FR - Le Grau-du-Roi,2017,3,2.4200001,10,6.343901704
France,FR - Le Grau-du-Roi,2013,12,1.5599999,459,6.365376417
France,FR - Le Grau-du-Roi,2016,10,1.45,400,6.834544495
France,FR - Le Grau-du-Roi,2017,2,1.17,7,7.445030561
France,FR - Le Grau-du-Roi,2018,6,0.31,30,4.931995673
France,FR - Le Grau-du-Roi,2013,6,2.7,140,6.492772571
France,FR - Le Grau-du-Roi,2016,12,1.42,221,5.945959792
France,FR - Le Grau-du-Roi,2019,2,1.28,59,5.11354211
France,FR - Le Grau-du-Roi,2013,10,1.14,1898,6.320942987
France,FR - Les Sables-d'Olonne,2016,11,1.01,3536,7.193769805
France,FR - Les Sables-d'Olonne,2015,11,1.12,4066,7.012209962
France,FR - Les Sables-d'Olonne,2016,10,0.99000001,8353,5.300222043
France,FR - Les Sables-d'Olonne,2016,9,1.87,22951,4.23492889
France,FR - Les Sables-d'Olonne,2018,4,1.91,13697,5.042005791
France,FR - Les Sables-d'Olonne,2015,4,1.9299999,26310,5.294172022
France,FR - Les Sables-d'Olonne,2014,8,1.83,15161,4.919523683
France,FR - Les Sables-d'Olonne,2015,7,1.8200001,12706,4.961063412
France,FR - Les Sables-d'Olonne,2017,8,2.6600001,19330,4.674192373
France,FR - Les Sables-d'Olonne,2013,5,1.99,26588,5.528952146
France,FR - Les Sables-d'Olonne,2017,2,1.24,2304,6.912248995
France,FR - Les Sables-d'Olonne,2016,1,1.9,185,8.732353634
France,FR - Les Sables-d'Olonne,2016,8,2.4000001,30278,4.40224917
France,FR - Les Sables-d'Olonne,2014,5,1.5,34219,6.011281087
France,FR - Les Sables-d'Olonne,2018,11,0.94999999,1771,6.420981894
France,FR - Les Sables-d'Olonne,2016,4,1.46,18768,5.722983349
France,FR - Les Sables-d'Olonne,2014,9,1.29,10282,4.464378615
France,FR - Les Sables-d'Olonne,2015,8,1.6799999,19224,4.805041985
France,FR - Les Sables-d'Olonne,2013,12,0.67000002,5470,7.752011981
France,FR - Les Sables-d'Olonne,2015,2,2.0599999,71,7.914447069
France,FR - Les Sables-d'Olonne,2014,6,1.79,25975,4.824063252
France,FR - Les Sables-d'Olonne,2016,3,1.64,5936,7.416265487
France,FR - Les Sables-d'Olonne,2013,10,1.3200001,8231,6.115496893
France,FR - Les Sables-d'Olonne,2019,3,1.86,654,6.83014113
France,FR - Les Sables-d'Olonne,2017,10,1.4299999,12016,5.195060302
France,FR - Les Sables-d'Olonne,2014,3,2.46,15017,5.999798198
France,FR - Les Sables-d'Olonne,2018,2,2.23,401,7.666141695
France,FR - Les Sables-d'Olonne,2018,9,1.86,14625,5.071039995
France,FR - Les Sables-d'Olonne,2013,4,2.02,16226,6.270733842
France,FR - Les Sables-d'Olonne,2015,12,1.64,1814,6.855358193
France,FR - Les Sables-d'Olonne,2015,5,1.65,9641,6.196017242
France,FR - Les Sables-d'Olonne,2017,4,1.87,21975,5.790265119
France,FR - Les Sables-d'Olonne,2018,6,1.92,18331,4.814010379
France,FR - Les Sables-d'Olonne,2014,12,1.59,276,6.595247869
France,FR - Les Sables-d'Olonne,2015,3,1.77,18413,6.301398123
France,FR - Les Sables-d'Olonne,2014,7,2.1099999,19967,4.810547956
France,FR - Les Sables-d'Olonne,2019,2,1.6900001,2038,5.745674129
France,FR - Les Sables-d'Olonne,2014,1,2.6900001,216,8.811100816
France,FR - Les Sables-d'Olonne,2018,5,2.0599999,18299,9.608147919
France,FR - Les Sables-d'Olonne,2017,1,1.1799999,970,6.414137413
France,FR - Les Sables-d'Olonne,2015,10,1.24,3618,6.556042107
France,FR - Les Sables-d'Olonne,2018,8,1.99,26562,4.54749472
France,FR - Les Sables-d'Olonne,2017,6,2.05,23577,5.146665188
France,FR - Les Sables-d'Olonne,2019,5,2.45,4184,5.541296965
France,FR - Les Sables-d'Olonne,2016,12,0.94,3183,5.387855339
France,FR - Les Sables-d'Olonne,2014,4,1.5599999,31960,5.771987472
France,FR - Les Sables-d'Olonne,2017,11,1.08,3741,6.282498507
France,FR - Les Sables-d'Olonne,2017,12,1.24,1865,7.025881514
France,FR - Les Sables-d'Olonne,2013,7,1.95,37437,4.563747843
France,FR - Les Sables-d'Olonne,2018,7,1.62,39745,4.439825481
France,FR - Les Sables-d'Olonne,2014,2,2.3,25,10.31509822
France,FR - Les Sables-d'Olonne,2014,11,1.79,785,7.324074473
France,FR - Les Sables-d'Olonne,2015,9,1.5,14282,6.517051152
France,FR - Les Sables-d'Olonne,2014,10,0.72000003,1741,5.281654299
France,FR - Les Sables-d'Olonne,2015,1,2.21,93,7.117314081
France,FR - Les Sables-d'Olonne,2013,3,1.98,2306,6.506505334
France,FR - Les Sables-d'Olonne,2016,7,2.6900001,20175,4.68719232
France,FR - Les Sables-d'Olonne,2015,6,1.6,14781,5.139724099
France,FR - Les Sables-d'Olonne,2017,7,2.0999999,13531,5.386748304
France,FR - Les Sables-d'Olonne,2016,2,2.4100001,344,8.023123126
France,FR - Les Sables-d'Olonne,2018,3,1.4299999,4513,7.757358515
France,FR - Les Sables-d'Olonne,2013,9,1.71,10219,4.739465581
France,FR - Les Sables-d'Olonne,2017,3,1.4,3789,6.233878983
France,FR - Les Sables-d'Olonne,2016,5,1.85,15250,5.549489493
France,FR - Les Sables-d'Olonne,2017,9,1.73,11242,5.163756541
France,FR - Les Sables-d'Olonne,2018,10,1.24,8829,6.119387258
France,FR - Les Sables-d'Olonne,2019,4,2.9000001,1911,5.437711635
France,FR - Les Sables-d'Olonne,2019,6,1.87,5406,5.154261513
France,FR - Les Sables-d'Olonne,2013,11,0.76999998,4321,8.504775804
France,FR - Les Sables-d'Olonne,2013,8,1.91,26656,4.473878556
France,FR - Les Sables-d'Olonne,2013,6,1.66,22616,4.821878273
France,FR - Les Sables-d'Olonne,2017,5,1.96,20978,5.448468531
France,FR - Les Sables-d'Olonne,2016,6,1.9,12623,5.226273024
France,FR - Les Sables-d'Olonne,2019,1,1.3200001,1936,6.059976237
France,FR - Lorient,2016,5,1.67,19799,5.673749678
France,FR - Lorient,2014,8,0.75999999,408118,5.903352232
France,FR - Lorient,2015,4,2.95,9266,6.294447673
France,FR - Lorient,2017,2,0.88,37064,8.443649224
France,FR - Lorient,2013,8,0.88,150439,5.230166969
France,FR - Lorient,2018,2,1.15,551,9.345859565
France,FR - Lorient,2018,4,1.84,11474,6.128334393
France,FR - Lorient,2017,5,1.62,27226,6.38174421
France,FR - Lorient,2018,5,2.5799999,23304,9.920050901
France,FR - Lorient,2017,10,1.1,4610,6.039041016
France,FR - Lorient,2018,1,1.29,12,10.16837147
France,FR - Lorient,2017,7,0.80000001,1069966,6.605223109
France,FR - Lorient,2016,2,1.03,5570,9.601768281
France,FR - Lorient,2018,11,2.54,1248,8.199693712
France,FR - Lorient,2016,11,0.64999998,55892,8.438569723
France,FR - Lorient,2013,9,0.99000001,27388,5.678977331
France,FR - Lorient,2016,10,0.86000001,123360,6.392422048
France,FR - Lorient,2016,7,1.67,104087,5.48612995
France,FR - Lorient,2014,5,1,52409,6.082439596
France,FR - Lorient,2014,9,0.68000001,364657,4.715843605
France,FR - Lorient,2014,7,2.6600001,265025,5.442942536
France,FR - Lorient,2018,10,1.3200001,10807,6.899932322
France,FR - Lorient,2019,4,2.0999999,9536,6.715577562
France,FR - Lorient,2017,4,1.09,48049,5.74239976
France,FR - Lorient,2017,9,1.73,16302,6.879597087
France,FR - Lorient,2013,10,0.67000002,79713,7.358863757
France,FR - Lorient,2016,8,1.14,486789,5.549890645
France,FR - Lorient,2019,1,1.23,776,7.246138798
France,FR - Lorient,2014,3,2.3599999,1456,6.60659927
France,FR - Lorient,2017,12,0.67000002,24780,8.682640115
France,FR - Lorient,2017,8,1.25,461798,5.385781851
France,FR - Lorient,2016,1,1.3,4595,10.23475261
France,FR - Lorient,2017,6,1.48,29392,5.821552049
France,FR - Lorient,2019,5,2.54,16062,6.101544317
France,FR - Lorient,2019,2,2.8,901,7.019552595
France,FR - Lorient,2015,6,0.83999997,180028,5.682959028
France,FR - Lorient,2015,1,1.1,203,8.397393469
France,FR - Lorient,2016,9,2.49,14319,5.166474348
France,FR - Lorient,2014,6,1.65,38460,5.517411496
France,FR - Lorient,2018,12,0.75999999,1122,8.474310313
France,FR - Lorient,2017,11,0.69,291467,7.433783304
France,FR - Lorient,2018,9,0.80000001,265431,5.8206333
France,FR - Lorient,2014,11,1.02,189,8.320403657
France,FR - Lorient,2013,5,2.1900001,4367,6.86376731
France,FR - Lorient,2018,8,0.81999999,1204609,4.769009818
France,FR - Lorient,2013,11,0.83999997,5096,9.076225061
France,FR - Lorient,2016,3,0.77999997,14826,8.781815813
France,FR - Lorient,2018,3,1.36,2751,8.860803729
France,FR - Lorient,2015,2,2.8,65,8.994563302
France,FR - Lorient,2013,3,1.9,6689,7.831888377
France,FR - Lorient,2015,9,0.94,45131,6.826015024
France,FR - Lorient,2013,4,1.48,9913,8.126891216
France,FR - Lorient,2015,10,0.74000001,54973,7.337895456
France,FR - Lorient,2017,3,1.01,67979,7.646363878
France,FR - Lorient,2015,8,0.94,177265,5.430185246
France,FR - Lorient,2015,3,2.4300001,2918,7.703335482
France,FR - Lorient,2013,7,1.25,78799,5.643852765
France,FR - Lorient,2015,12,0.97000003,109,8.830830793
France,FR - Lorient,2019,6,1.4299999,23526,5.815804795
France,FR - Lorient,2019,3,1.86,6388,8.378898072
France,FR - Lorient,2013,12,0.72000003,75944,8.440216024
France,FR - Lorient,2014,4,1.58,10397,6.620213319
France,FR - Lorient,2015,5,1.35,90000,7.092591662
France,FR - Lorient,2016,6,1.29,70559,5.695492825
France,FR - Lorient,2014,12,1.3200001,94,7.859607312
France,FR - Lorient,2015,7,1.02,155231,5.573659186
France,FR - Lorient,2016,4,1.28,12522,6.631812644
France,FR - Lorient,2013,6,2.27,16783,5.963172819
France,FR - Lorient,2014,1,1.38,436,10.25985519
France,FR - Lorient,2018,6,0.83999997,244744,4.95037848
France,FR - Lorient,2016,12,0.61000001,26092,6.28231257
France,FR - Lorient,2014,2,3.23,6,11.67617169
France,FR - Lorient,2014,10,0.69999999,144748,6.693439645
France,FR - Lorient,2015,11,2.26,52,8.620331662
France,FR - Lorient,2018,7,0.88999999,557766,5.057947085
France,FR - Lorient,2017,1,0.73000002,45913,7.200923207
France,FR - Port-la-Nouvelle,2014,5,1.74,72,6.367701356
France,FR - Port-la-Nouvelle,2015,6,1.42,6479,4.178406557
France,FR - Port-la-Nouvelle,2017,4,0.88,15,5.235539853
France,FR - Port-la-Nouvelle,2015,11,0.62,10,5.346098024
France,FR - Port-la-Nouvelle,2016,1,1.39,659,4.043458534
France,FR - Port-la-Nouvelle,2015,10,0.5,1,4.410261962
France,FR - Port-la-Nouvelle,2013,4,2.48,73,4.761657145
France,FR - Port-la-Nouvelle,2015,7,1.4400001,39251,4.496525685
France,FR - Port-la-Nouvelle,2014,6,1.4400001,133,4.977972879
France,FR - Port-la-Nouvelle,2014,8,1.5599999,220435,4.400196167
